iter	Logloss
1506	0.04445721944
1507	0.04443011475
1508	0.04437497457
1509	0.0443269043
1510	0.04429047139
1511	0.04427845256
1512	0.04424405924
1513	0.04419919332
1514	0.04415673828
1515	0.04414249166
1516	0.04410718282
1517	0.04407186381
1518	0.04402660116
1519	0.04397915649
1520	0.04394422913
1521	0.04391549683
1522	0.04384713745
1523	0.04378033447
1524	0.04373411051
1525	0.04367686971
1526	0.04362785848
1527	0.04356673177
1528	0.04352934774
1529	0.0434961141
1530	0.04344908651
1531	0.04339354451
1532	0.04335654195
1533	0.04328500366
1534	0.04324827067
1535	0.043224823
1536	0.04320794169
1537	0.04316768901
1538	0.04312405396
1539	0.04309751892
1540	0.04305901591
1541	0.04297794596
1542	0.04292982992
1543	0.04290190125
1544	0.04284873454
1545	0.0428065745
1546	0.04275291951
1547	0.04273342387
1548	0.04269096375
1549	0.04263933818
1550	0.0426131897
1551	0.04255949148
1552	0.04252680969
1553	0.04247839864
1554	0.04243090312
1555	0.04240811412
1556	0.04235753886
1557	0.04232358551
1558	0.04227048238
1559	0.04219548798
1560	0.04214596303
1561	0.04211228943
1562	0.0420611674
1563	0.04202577464
1564	0.04196388753
1565	0.04190380859
1566	0.04187154388
1567	0.04183433278
1568	0.04178858948
1569	0.04175380707
1570	0.04170024618
1571	0.04165618896
1572	0.04161809285
1573	0.04158233134
1574	0.04155485026
1575	0.04150535583
1576	0.04145503235
1577	0.04142999268
1578	0.04140267436
1579	0.04136186727
1580	0.041340566
1581	0.04130851491
1582	0.04125331879
1583	0.04119291178
1584	0.0411456248
1585	0.04109828695
1586	0.04106167348
1587	0.04103575134
1588	0.04097312927
1589	0.04091468302
1590	0.04089068858
1591	0.04085708618
1592	0.04083656311
1593	0.04081582642
1594	0.04078473918
1595	0.04075966136
1596	0.04073640442
1597	0.04067815145
1598	0.04065481059
1599	0.04062049103
1600	0.04054362996
1601	0.04049937948
1602	0.04046500397
1603	0.04043944295
1604	0.04039540609
1605	0.04035785929
1606	0.04033224487
1607	0.04028057861
1608	0.04025530243
1609	0.04020194499
1610	0.04017683411
1611	0.0401493988
1612	0.0401104482
1613	0.04008510844
1614	0.04003901672
1615	0.04001147461
1616	0.0399760081
1617	0.03991044108
1618	0.03988142395
1619	0.03983670044
1620	0.03981219228
1621	0.0397866567
1622	0.03974205526
1623	0.03970572408
1624	0.03967047628
1625	0.0396458257
1626	0.03960043335
1627	0.03956282552
1628	0.0395224762
1629	0.03947734578
1630	0.03946395874
1631	0.03941352336
1632	0.03939062754
1633	0.039340861
1634	0.03931414032
1635	0.03925692495
1636	0.03923498535
1637	0.03920451864
1638	0.03916181437
1639	0.03911299896
1640	0.03902815247
1641	0.03898435974
1642	0.03896621704
1643	0.03893006643
1644	0.03890176137
1645	0.038876091
1646	0.03884437307
1647	0.03879323069
1648	0.03876980591
1649	0.03873804983
1650	0.03869533539
1651	0.03866190592
1652	0.03861959585
1653	0.03858847809
1654	0.03856910197
1655	0.03853156535
1656	0.03848575338
1657	0.03843952942
1658	0.03838999176
1659	0.03837399801
1660	0.03835990397
1661	0.03833049266
1662	0.03829155986
1663	0.0382623291
1664	0.03824005636
1665	0.03822041575
1666	0.03819186147
1667	0.03817110189
1668	0.03813713074
1669	0.03810312653
1670	0.03808311208
1671	0.03805169169
1672	0.03801103719
1673	0.0379999059
1674	0.03798111471
1675	0.03794543457
1676	0.03792289734
1677	0.03789860535
1678	0.03786626689
1679	0.03783319855
1680	0.0377914683
1681	0.03774992371
1682	0.03770368449
1683	0.03767592367
1684	0.03763430278
1685	0.0376038208
1686	0.03756423442
1687	0.03752199809
1688	0.03747955831
1689	0.03744248962
1690	0.0374166743
1691	0.03737738037
1692	0.03735824076
1693	0.03730667114
1694	0.03727767944
1695	0.03723709106
1696	0.03719338989
1697	0.03715375773
1698	0.0370993398
1699	0.03707121785
1700	0.03702950033
1701	0.03699487559
1702	0.03697941844
1703	0.03689991252
1704	0.03686637878
1705	0.03684002686
1706	0.03680474599
1707	0.03676830546
1708	0.03673576864
1709	0.03670102692
1710	0.03667191569
1711	0.03665208689
1712	0.03663773346
1713	0.0365896047
1714	0.03655456543
1715	0.03653170776
1716	0.03650389862
1717	0.03645991007
1718	0.03641355642
1719	0.03639305623
1720	0.03635002136
1721	0.03631282298
1722	0.03627379862
1723	0.03621872711
1724	0.0361816508
1725	0.03616140493
1726	0.03613089752
1727	0.0360944519
1728	0.03606977844
1729	0.03602300517
1730	0.03598699951
1731	0.03593386078
1732	0.03591224416
1733	0.03587402598
1734	0.0358445816
1735	0.03580738322
1736	0.03579007975
1737	0.03575894419
1738	0.03573619843
1739	0.03572339884
1740	0.03569655863
1741	0.03568789673
1742	0.03566798401
1743	0.0356394221
1744	0.03562274424
1745	0.03557161713
1746	0.03553564453
1747	0.03550611623
1748	0.03548465983
1749	0.03543958282
1750	0.03543040721
1751	0.03536960856
1752	0.03535972341
1753	0.0353361791
1754	0.03527061462
1755	0.03522986094
1756	0.03520946248
1757	0.03518518066
1758	0.03515043386
1759	0.03513043213
1760	0.03508342997
1761	0.03505338542
1762	0.03502593994
1763	0.03499413045
1764	0.03498463186
1765	0.03496850586
1766	0.03494126638
1767	0.03492062378
1768	0.03487707011
1769	0.03485894267
1770	0.03483474223
1771	0.03478873189
1772	0.03475374858
1773	0.03471580505
1774	0.03469221242
1775	0.03465284475
1776	0.03461650085
1777	0.03459485372
1778	0.03455580139
1779	0.03453006999
1780	0.03449674479
1781	0.03447938029
1782	0.03446734111
1783	0.03441959635
1784	0.0343745575
1785	0.03434614563
1786	0.03428985087
1787	0.03425386556
1788	0.03421681213
1789	0.03419245402
1790	0.03416086833
1791	0.03412583923
1792	0.03407736969
1793	0.03405844625
1794	0.03402263133
1795	0.03397736104
1796	0.03394255575
1797	0.03389517721
1798	0.03386739095
1799	0.03384515635
1800	0.03382707214
1801	0.03381065369
1802	0.03379667409
1803	0.03379403432
1804	0.03374702708
1805	0.03371099854
1806	0.03367765299
1807	0.03364575704
1808	0.0336276652
1809	0.03359994253
1810	0.03358717346
1811	0.03355188497
1812	0.03352071126
1813	0.03349621582
1814	0.03348810577
1815	0.03346214549
1816	0.03344574483
1817	0.03343218486
1818	0.03338500468
1819	0.03336676534
1820	0.03334580994
1821	0.03331896464
1822	0.03329818217
1823	0.03328339895
1824	0.03325113932
1825	0.03322399139
1826	0.03319102987
1827	0.03314859009
1828	0.03311421458
1829	0.03309556834
1830	0.03306483459
1831	0.03304562378
1832	0.0330321935
1833	0.03300563558
1834	0.03297646586
1835	0.03295125834
1836	0.03290985362
1837	0.03287969462
1838	0.03285231781
1839	0.0328191452
1840	0.03280198669
1841	0.03278635406
1842	0.03275231425
1843	0.03271904755
1844	0.03269360606
1845	0.03267287191
1846	0.03263859049
1847	0.0325879364
1848	0.03255603536
1849	0.03253530375
1850	0.03252037048
1851	0.03248083242
1852	0.03244797262
1853	0.03242088572
1854	0.03240367635
1855	0.03237795258
1856	0.03235682933
1857	0.03234292603
1858	0.03231814067
1859	0.03230233256
1860	0.03226674398
1861	0.03225734202
1862	0.03222953796
1863	0.03221200816
1864	0.03219713338
1865	0.03216367086
1866	0.03214393361
1867	0.03210492706
1868	0.03206217702
1869	0.03204286194
1870	0.03202145386
1871	0.03198661804
1872	0.03197605642
1873	0.03195013936
1874	0.03192610677
1875	0.03188694255
1876	0.03185897573
1877	0.03183772278
1878	0.03181229909
1879	0.03179788971
1880	0.03177961477
1881	0.03173525492
1882	0.03171289062
1883	0.03168147532
1884	0.03166843669
1885	0.03164439392
1886	0.03161382039
1887	0.03157719167
1888	0.03154191081
1889	0.03152221171
1890	0.03149675496
1891	0.03146775309
1892	0.03145296987
1893	0.03143244934
1894	0.03141683197
1895	0.03139134725
1896	0.03137811788
1897	0.0313538564
1898	0.03133641052
1899	0.03129808299
1900	0.03127060954
1901	0.03124284617
1902	0.03123031108
1903	0.03119440206
1904	0.03117723338
1905	0.03113829803
1906	0.03110507202
1907	0.03107432048
1908	0.03105768331
1909	0.03103855387
1910	0.03101607005
1911	0.03097598775
1912	0.03094067891
1913	0.03089511871
1914	0.03088475545
1915	0.03086746724
1916	0.03082005819
1917	0.03079992167
1918	0.03078203328
1919	0.03074385071
1920	0.03072401683
1921	0.03070206451
1922	0.0306784846
1923	0.03065046183
1924	0.03062180583
1925	0.03059660848
1926	0.03056930033
1927	0.03053682963
1928	0.03050231425
1929	0.03047423045
1930	0.03044426982
1931	0.0304296875
1932	0.03041181946
1933	0.0303889389
1934	0.03036309814
1935	0.03035766602
1936	0.03034138489
1937	0.03031918844
1938	0.03029570516
1939	0.03026676941
1940	0.03023940531
1941	0.03021654765
1942	0.03017985026
1943	0.03013457998
1944	0.03011948649
1945	0.0301008962
1946	0.03006883748
1947	0.03005506897
1948	0.03002611542
1949	0.02999319967
1950	0.02995483907
1951	0.02994196574
1952	0.02992751567
1953	0.02990517426
1954	0.02987148285
1955	0.02985002391
1956	0.02982794189
1957	0.0298099823
1958	0.02977809397
1959	0.02975421651
1960	0.02972615051
1961	0.02969779968
1962	0.0296776123
1963	0.0296483256
1964	0.02961452738
1965	0.02959292094
1966	0.02957037608
1967	0.02954509226
1968	0.02951795451
1969	0.0294900411
1970	0.02947745768
1971	0.02945667013
1972	0.02943114726
1973	0.02939452616
1974	0.02938525136
1975	0.02935760498
1976	0.02933642069
1977	0.02929925537
1978	0.02926927694
1979	0.02925035604
1980	0.02922895304
1981	0.02918623098
1982	0.02916010539
1983	0.02913597361
1984	0.02910056814
1985	0.02908907572
1986	0.02907687124
1987	0.02904218547
1988	0.02901828003
1989	0.02898668671
1990	0.0289666036
1991	0.02894615936
1992	0.02890167236
1993	0.0288857015
1994	0.02886175537
1995	0.02884349569
1996	0.02882366435
1997	0.02878438059
1998	0.02876279449
1999	0.02871769714
2000	0.02869004822
2001	0.02867841848
2002	0.02866867574
2003	0.02865124003
2004	0.02860580444
2005	0.0285818278
2006	0.02856754049
2007	0.02855125427
2008	0.02852811178
2009	0.02849254354
2010	0.02846962484
2011	0.02845634969
2012	0.02843195089
2013	0.02841164144
2014	0.02837828064
2015	0.02834421031
2016	0.02833169047
2017	0.02830244446
2018	0.02826450094
2019	0.02823972575
2020	0.02822979482
2021	0.02818282572
2022	0.02816937764
2023	0.02813375854
2024	0.02811228943
2025	0.02807198842
2026	0.02803894297
2027	0.02802553813
2028	0.02800493876
2029	0.02798600769
2030	0.02796506755
2031	0.02794920858
2032	0.02793204753
2033	0.02789787292
2034	0.02788604228
2035	0.02785658773
2036	0.02783999634
2037	0.02781234996
2038	0.02778965759
2039	0.02777160645
2040	0.0277591807
2041	0.02773624674
2042	0.0277141215
2043	0.0276949412
2044	0.0276833725
2045	0.02766771444
2046	0.02764581807
2047	0.02762995402
2048	0.02760572052
2049	0.02759052022
2050	0.02755940755
2051	0.02754636637
2052	0.02753539022
2053	0.02749805705
2054	0.02746414185
2055	0.02744523112
2056	0.02741023254
2057	0.02738319651
2058	0.02735448201
2059	0.0273356781
2060	0.02729851786
2061	0.02727825928
2062	0.02724404144
2063	0.02722185262
2064	0.0272110494
2065	0.02718841553
2066	0.02716515096
2067	0.02714572144
2068	0.02712019348
2069	0.02708693441
2070	0.02706276957
2071	0.02705099996
2072	0.02704022471
2073	0.02703222911
2074	0.02701370748
2075	0.02700304159
2076	0.02696741486
2077	0.02694789632
2078	0.02693430837
2079	0.02691759745
2080	0.02690277863
2081	0.02686797587
2082	0.02684140778
2083	0.02681093343
2084	0.02679035441
2085	0.02676723989
2086	0.0267479833
2087	0.02673363241
2088	0.02670611064
2089	0.02668381755
2090	0.02666146596
2091	0.02664844259
2092	0.02663965607
2093	0.02662179565
2094	0.02660148366
2095	0.02657744598
2096	0.02656170654
2097	0.02656022135
2098	0.02653858948
2099	0.02651734161
2100	0.02650254567
2101	0.02647773743
2102	0.02645652517
2103	0.02644491831
2104	0.02642446899
2105	0.02640474447
2106	0.02639044189
2107	0.02635999044
2108	0.02633874003
2109	0.02632050069
2110	0.02630652873
2111	0.02628044128
2112	0.02626029205
2113	0.02625066121
2114	0.02623087056
2115	0.02621475983
2116	0.02620297241
2117	0.02617298381
2118	0.02616113281
2119	0.02614120738
2120	0.02613166555
2121	0.02611934916
2122	0.02609100342
2123	0.02606810252
2124	0.02605027771
2125	0.02603796132
2126	0.02600651042
2127	0.02599906413
2128	0.0259768219
2129	0.02596340942
2130	0.02592811584
2131	0.02591111247
2132	0.02589467112
2133	0.02587642924
2134	0.02584875997
2135	0.02582702637
2136	0.0258001887
2137	0.02578398641
2138	0.02575365194
2139	0.02573350016
2140	0.02571452077
2141	0.02569589742
2142	0.02567474365
2143	0.02565734609
2144	0.02562704213
2145	0.02560832469
2146	0.02557348633
2147	0.02554947917
2148	0.02553645579
2149	0.02552371724
2150	0.0254894104
2151	0.02546477763
2152	0.02544717916
2153	0.02542478943
2154	0.02540821075
2155	0.02539194234
2156	0.02537628428
2157	0.02535919952
2158	0.02534204865
2159	0.02532386271
2160	0.02530818176
2161	0.02529716746
2162	0.02529156748
2163	0.0252739563
2164	0.02525648753
2165	0.02524708557
2166	0.02521500397
2167	0.02520724742
2168	0.0252020518
2169	0.02517159526
2170	0.02515714518
2171	0.02514809926
2172	0.02512872314
2173	0.02511710866
2174	0.02510049947
2175	0.0250840505
2176	0.02504834747
2177	0.02502914429
2178	0.02501949819
2179	0.02499548594
2180	0.02498055267
2181	0.02496496582
2182	0.02494151815
2183	0.02492892965
2184	0.02490806325
2185	0.02488557434
2186	0.02486414337
2187	0.02485054525
2188	0.02482621002
2189	0.02482485453
2190	0.02481065877
2191	0.02478564453
2192	0.02477001444
2193	0.02474231466
2194	0.02470916748
2195	0.02469566091
2196	0.02467779541
2197	0.0246644338
2198	0.02465281169
2199	0.02462895711
2200	0.02461423747
2201	0.02459986369
2202	0.02458654277
2203	0.02456353505
2204	0.02455065409
2205	0.02451650492
2206	0.02449866994
2207	0.02447720337
2208	0.02446459707
2209	0.02445100911
2210	0.02443904622
2211	0.02440691884
2212	0.02439625549
2213	0.0243822581
2214	0.02437332153
2215	0.02435107931
2216	0.0243406016
2217	0.02432797496
2218	0.02431322479
2219	0.02429603577
2220	0.02426798503
2221	0.02425028992
2222	0.02423038228
2223	0.02421115621
2224	0.02420110321
2225	0.02418444316
2226	0.02415667979
2227	0.02413939412
2228	0.02413749441
2229	0.02413609314
2230	0.02411856333
2231	0.02409479268
2232	0.02407537842
2233	0.02404694366
2234	0.02402529399
2235	0.02400982157
2236	0.02397880046
2237	0.02396500651
2238	0.02395059204
2239	0.02393478902
2240	0.02392443848
2241	0.02390853373
2242	0.02389537557
2243	0.02387804667
2244	0.02386157227
2245	0.02384171041
2246	0.0238313446
2247	0.02381838481
2248	0.02380480957
2249	0.02378617859
2250	0.02376800028
2251	0.02375577545
2252	0.02374398804
2253	0.02373660533
2254	0.02372016398
2255	0.0237031606
2256	0.02367994181
2257	0.02366103872
2258	0.02364233144
2259	0.02362799072
2260	0.02361568197
2261	0.02360593669
2262	0.02359399414
2263	0.02357402039
2264	0.02355513763
2265	0.02354182434
2266	0.02352233887
2267	0.02351280212
2268	0.02348434957
2269	0.02346342468
2270	0.0234503479
2271	0.02343695068
2272	0.02343274434
2273	0.02340320333
2274	0.02339093526
2275	0.02337313334
2276	0.02335690816
2277	0.0233353653
2278	0.02331813558
2279	0.02330818685
2280	0.02328804016
2281	0.02326907603
2282	0.02324921926
2283	0.02323288472
2284	0.02320818075
2285	0.02318995158
2286	0.02317689006
2287	0.02315795898
2288	0.02314166768
2289	0.02311552938
2290	0.02309948476
2291	0.02308489482
2292	0.02305841827
2293	0.02303095754
2294	0.02301833852
2295	0.02299957784
2296	0.02298383077
2297	0.02297200775
2298	0.02295912679
2299	0.02294718424
2300	0.02292855326
2301	0.02289388529
2302	0.02287493642
2303	0.02286149089
2304	0.02284869639
2305	0.02283387248
2306	0.02281898499
2307	0.0228017451
2308	0.02277993774
2309	0.0227698822
2310	0.02275857544
2311	0.02273070526
2312	0.02271231842
2313	0.02269411214
2314	0.0226797816
2315	0.02266662598
2316	0.02265166219
2317	0.02263635508
2318	0.02262560527
2319	0.02260715993
2320	0.02259298197
2321	0.02257882182
2322	0.02256632487
2323	0.02254972839
2324	0.02253507233
2325	0.02251940918
2326	0.02250790914
2327	0.0224860026
2328	0.02246120199
2329	0.02244824219
2330	0.02243769836
2331	0.02241976929
2332	0.02240484619
2333	0.02238787842
2334	0.02236893717
2335	0.02235758972
2336	0.02233642324
2337	0.02232598368
2338	0.02229663595
2339	0.02228863525
2340	0.02227743022
2341	0.02226699575
2342	0.02225661977
2343	0.02224360148
2344	0.02222172546
2345	0.02220764923
2346	0.02218354797
2347	0.02216228231
2348	0.0221485494
2349	0.02213533529
2350	0.02212332153
2351	0.02210828654
2352	0.02209976959
2353	0.02209855398
2354	0.02209315999
2355	0.02208138021
2356	0.02206599935
2357	0.02204840851
2358	0.0220384318
2359	0.02202352905
2360	0.02199686686
2361	0.02196947734
2362	0.02195069377
2363	0.02193268585
2364	0.02191292826
2365	0.02190126038
2366	0.0218948644
2367	0.02189220683
2368	0.02187430318
2369	0.02186986287
2370	0.0218609314
2371	0.02185199738
2372	0.02183497874
2373	0.02181810506
2374	0.02180779521
2375	0.02178603617
2376	0.02177564494
2377	0.02176748657
2378	0.02175590261
2379	0.02174671173
2380	0.02171991984
2381	0.02171219126
2382	0.02169820913
2383	0.02167492421
2384	0.02165712992
2385	0.0216366272
2386	0.02160531616
2387	0.02158313751
2388	0.02156414541
2389	0.02155021667
2390	0.02153131104
2391	0.02151165263
2392	0.02149991862
2393	0.02148471578
2394	0.02147609456
2395	0.02146624756
2396	0.02144769287
2397	0.02143097687
2398	0.0214170049
2399	0.02140281423
2400	0.02138909912
2401	0.02137520854
2402	0.02135358683
2403	0.02132688649
2404	0.02131454468
2405	0.0213045311
2406	0.021293293
2407	0.02127858226
2408	0.02126082865
2409	0.02124643962
2410	0.02123944855
2411	0.02122220866
2412	0.02120448939
2413	0.02119708761
2414	0.02117832184
2415	0.02117737452
2416	0.02116635132
2417	0.02116224162
2418	0.0211487325
2419	0.02112894948
2420	0.02111602783
2421	0.02110938263
2422	0.02109326045
2423	0.02108148829
2424	0.02106846873
2425	0.02105407842
2426	0.02104182688
2427	0.02102830251
2428	0.02100246175
2429	0.02098736954
2430	0.02097246043
2431	0.02095756531
2432	0.0209357338
2433	0.02092881648
2434	0.02091877619
2435	0.02090839513
2436	0.02090142186
2437	0.02088788223
2438	0.02087648137
2439	0.02085586421
2440	0.02084844081
2441	0.0208228569
2442	0.02081774394
2443	0.02080878576
2444	0.02078914897
2445	0.0207755572
2446	0.02074616369
2447	0.02073640188
2448	0.02071183523
2449	0.02069916407
2450	0.02068105316
2451	0.02067508316
2452	0.02065137482
2453	0.02063501358
2454	0.0206307958
2455	0.02061963908
2456	0.02059951019
2457	0.02057993571
2458	0.0205692571
2459	0.02055997213
2460	0.02053458023
2461	0.02052269618
2462	0.02051353836
2463	0.02050071462
2464	0.02049001058
2465	0.02048303095
2466	0.02047075653
2467	0.02045240021
2468	0.02044056193
2469	0.02043359884
2470	0.02042865626
2471	0.02041396586
2472	0.02039994303
2473	0.02038645426
2474	0.02037633769
2475	0.02036737569
2476	0.02035624949
2477	0.02033917236
2478	0.02033113352
2479	0.02031236267
2480	0.02029680888
2481	0.02028132884
2482	0.02027142461
2483	0.02025989405
2484	0.02024146144
2485	0.02022966766
2486	0.02020218913
2487	0.02019448853
2488	0.02018156433
2489	0.02017820613
2490	0.02016401672
2491	0.0201447169
2492	0.02013596598
2493	0.02012868245
2494	0.02011784617
2495	0.0201102651
2496	0.02009994761
2497	0.02008836492
2498	0.02006859589
2499	0.02005324809
2500	0.02004599126
2501	0.02003868739
2502	0.02002618408
2503	0.02001528804
2504	0.02001165517
2505	0.01999753571
2506	0.01998185476
2507	0.01996161906
2508	0.01994891357
2509	0.01992141851
2510	0.01991049194
2511	0.01990489705
2512	0.01989029948
2513	0.0198669548
2514	0.01985704676
2515	0.019846934
2516	0.01983723068
2517	0.01983088684
2518	0.01982071813
2519	0.01981055069
2520	0.01979391607
2521	0.01977861532
2522	0.0197516861
2523	0.01972224172
2524	0.01970066325
2525	0.01968797557
2526	0.01967344284
2527	0.01966608175
2528	0.01965737406
2529	0.0196495107
2530	0.01963496653
2531	0.01963182576
2532	0.01963064448
2533	0.01961279297
2534	0.01960018158
2535	0.01958065542
2536	0.01956741842
2537	0.01955572001
2538	0.01954656347
2539	0.01952832413
2540	0.01951814906
2541	0.01949826686
2542	0.01949075699
2543	0.01948295848
2544	0.01946525828
2545	0.01944933955
2546	0.01943637848
2547	0.01941838328
2548	0.01940792338
2549	0.0193984553
2550	0.01937838491
2551	0.01936154048
2552	0.01934340032
2553	0.01933183797
2554	0.01931494268
2555	0.01930241648
2556	0.01927884674
2557	0.01927050527
2558	0.01925462087
2559	0.01924133555
2560	0.0192269872
2561	0.01920563761
2562	0.01920172501
2563	0.01919593048
2564	0.0191839536
2565	0.01917678706
2566	0.01915943654
2567	0.01913227844
2568	0.01911835098
2569	0.019102211
2570	0.0190950292
2571	0.01907833608
2572	0.01907716878
2573	0.01906087748
2574	0.01905404917
2575	0.0190476532
2576	0.01902314758
2577	0.01899544525
2578	0.01899444326
2579	0.01898620351
2580	0.01896753184
2581	0.01894308726
2582	0.01892250951
2583	0.01891251628
2584	0.01890544637
2585	0.0189034729
2586	0.01888815689
2587	0.01887785085
2588	0.01887064234
2589	0.01885251236
2590	0.01883643977
2591	0.018830012
2592	0.01882094193
2593	0.01881101227
2594	0.01880405045
2595	0.0187938563
2596	0.0187853419
2597	0.018775383
2598	0.01876979828
2599	0.01875972621
2600	0.01875136185
2601	0.01873081716
2602	0.01871573003
2603	0.01870613352
2604	0.01869323858
2605	0.01868073527
2606	0.01866480255
2607	0.01863797379
2608	0.01862999725
2609	0.01861833954
2610	0.01860204824
2611	0.01859367752
2612	0.01858069992
2613	0.01857035828
2614	0.01855912399
2615	0.01854384867
2616	0.01853952916
2617	0.01852793884
2618	0.01852368037
2619	0.01851493835
2620	0.01850451152
2621	0.01849421183
2622	0.01848353577
2623	0.0184826889
2624	0.01847091929
2625	0.0184620285
2626	0.01844891357
2627	0.01844117737
2628	0.0184332962
2629	0.01841824722
2630	0.01840465037
2631	0.01839494578
2632	0.01838173421
2633	0.01836840439
2634	0.01835593923
2635	0.01834836706
2636	0.01833887609
2637	0.01832791519
2638	0.01830847677
2639	0.0183016688
2640	0.01829687754
2641	0.01828944016
2642	0.01827778498
2643	0.01827133433
2644	0.01825653076
2645	0.01824407196
2646	0.01823756917
2647	0.01821361542
2648	0.01820217005
2649	0.01817879105
2650	0.01816580963
2651	0.01814716848
2652	0.01813372421
2653	0.01812352498
2654	0.01811946106
2655	0.01810169729
2656	0.01809873199
2657	0.01808998871
2658	0.01807287343
2659	0.01806778971
2660	0.01805391693
2661	0.01804845683
2662	0.01804175313
2663	0.01803382874
2664	0.0180230662
2665	0.01800613276
2666	0.01799417623
2667	0.01798437754
2668	0.01797477468
2669	0.01796546682
2670	0.01795952861
2671	0.01794598007
2672	0.01793695831
2673	0.01792390188
2674	0.0179131635
2675	0.01789641698
2676	0.01788287099
2677	0.01787273916
2678	0.01786437988
2679	0.01784923299
2680	0.01783614477
2681	0.0178257014
2682	0.01781217829
2683	0.01780328115
2684	0.01778490702
2685	0.01776749166
2686	0.01776127497
2687	0.01774870936
2688	0.01774469757
2689	0.01773871613
2690	0.01772054291
2691	0.01771401723
2692	0.01769995117
2693	0.01769169998
2694	0.01768606949
2695	0.01768218486
2696	0.01767493693
2697	0.01767356873
2698	0.01766062673
2699	0.0176387558
2700	0.01762959162
2701	0.01761329142
2702	0.01759814199
2703	0.01759080251
2704	0.01758801905
2705	0.01757447052
2706	0.0175642573
2707	0.01755462901
2708	0.01754578654
2709	0.01753888194
2710	0.01753197479
2711	0.01751772181
2712	0.01750638072
2713	0.01748702113
2714	0.01748366292
2715	0.01747688166
2716	0.01746924591
2717	0.01745556005
2718	0.01744962819
2719	0.01743544006
2720	0.01742521667
2721	0.01741358693
2722	0.0174038709
2723	0.01739293798
2724	0.01738439178
2725	0.01737325541
2726	0.0173647054
2727	0.01735339483
2728	0.01734057236
2729	0.01732816569
2730	0.01731523132
2731	0.01731199519
2732	0.01729914093
2733	0.01729546102
2734	0.01728700892
2735	0.0172743988
2736	0.0172607549
2737	0.01724912008
2738	0.01724188487
2739	0.01723125839
2740	0.01722442881
2741	0.01721841176
2742	0.01720560201
2743	0.01719571177
2744	0.01718320465
2745	0.01718258158
2746	0.01717028427
2747	0.01715604401
2748	0.01714493052
2749	0.01714043681
2750	0.01713447062
2751	0.01711699931
2752	0.01710331472
2753	0.01709378942
2754	0.01707865651
2755	0.01706239446
2756	0.01705166626
2757	0.01704505793
2758	0.01703329722
2759	0.01702105586
2760	0.0170088679
2761	0.01699489848
2762	0.01698455556
2763	0.01697371419
2764	0.01696788406
2765	0.01696204631
2766	0.01695876185
2767	0.01695574188
2768	0.01694755554
2769	0.0169344279
2770	0.01692659124
2771	0.01691450628
2772	0.01690256246
2773	0.01689224625
2774	0.01687144216
2775	0.01685939026
2776	0.0168505071
2777	0.01684481303
2778	0.01683894475
2779	0.01682106527
2780	0.01681196849
2781	0.01680740611
2782	0.01679865011
2783	0.01678696314
2784	0.01677923711
2785	0.01676779683
2786	0.01675504939
2787	0.0167438914
2788	0.01673124568
2789	0.01671579107
2790	0.01670849355
2791	0.01669766744
2792	0.01668911362
2793	0.01667974726
2794	0.01666755168
2795	0.01665815735
2796	0.01665164439
2797	0.01664264679
2798	0.01664198303
2799	0.01663212967
2800	0.01662967936
2801	0.01662095006
2802	0.01661047109
2803	0.01659592183
2804	0.01658975474
2805	0.01657203547
2806	0.01656357447
2807	0.01654881795
2808	0.0165335083
2809	0.0165224088
2810	0.0165082016
2811	0.01650179164
2812	0.01648531087
2813	0.01647913615
2814	0.01646259816
2815	0.0164601326
2816	0.01644848887
2817	0.01644191233
2818	0.01643631617
2819	0.01642672602
2820	0.01641561635
2821	0.0164132665
2822	0.01640060298
2823	0.01640019989
2824	0.01639617666
2825	0.01638623047
2826	0.01637397003
2827	0.0163642718
2828	0.01635037486
2829	0.01633766683
2830	0.01632581838
2831	0.01631567637
2832	0.01630449931
2833	0.01629611079
2834	0.01629218801
2835	0.01627700043
2836	0.01626141866
2837	0.01624218877
2838	0.01623870595
2839	0.0162272288
2840	0.01621851858
2841	0.01620514679
2842	0.01619423676
2843	0.01617873383
2844	0.01617144775
2845	0.01616364415
2846	0.01615652212
2847	0.01614744949
2848	0.01614677811
2849	0.01613672384
2850	0.01613183339
2851	0.01612121073
2852	0.01611012014
2853	0.01610303752
2854	0.01609908676
2855	0.01609443537
2856	0.01608616384
2857	0.01607519786
2858	0.01606597392
2859	0.01605477397
2860	0.01604761505
2861	0.01604009247
2862	0.01603092702
2863	0.01602443441
2864	0.01601692581
2865	0.0160071195
2866	0.01600068792
2867	0.01599325816
2868	0.01598582967
2869	0.01597816467
2870	0.01596950785
2871	0.01596070099
2872	0.01595614624
2873	0.01594130452
2874	0.01593570201
2875	0.01592326609
2876	0.01591697439
2877	0.01590517044
2878	0.0158999354
2879	0.01589360428
2880	0.01588538742
2881	0.01587550608
2882	0.01585990651
2883	0.01584957377
2884	0.0158371493
2885	0.0158269043
2886	0.01582007217
2887	0.01580465317
2888	0.01579790497
2889	0.01579051463
2890	0.01578162384
2891	0.01577539317
2892	0.01577538045
2893	0.01577277374
2894	0.01576646169
2895	0.01575814565
2896	0.01574419403
2897	0.01573438517
2898	0.01572761027
2899	0.01571334585
2900	0.01570146688
2901	0.01569047546
2902	0.01569045766
2903	0.01568200938
2904	0.01567918396
2905	0.01567262395
